timestamp,x,y
1743428057636.0,500.4876534283746,499.99464117111677
1743428057659.0,506.50467264713825,499.92578323832106
1743428057679.0,527.9359307525984,500.3260586743342
1743428057700.0,576.5748449630231,501.1954759095599
1743428057720.0,657.8974224292032,500.52102335393226
1743428057739.0,773.6931665324514,499.0226712146382
1743428057759.0,914.0313284230981,500.82488504863437
1743428057783.0,1053.376112150157,496.71227900841757
1743428057802.0,1175.3989252266313,491.8243261883129
1743428057821.0,1282.402484886833,478.60599474456774
1743428057840.0,1367.0084555490253,475.38082989852705
1743428057867.0,1439.577339995946,471.9876714623449
1743428057886.0,1493.3824770240617,496.933309522728
1743428057905.0,1532.1811291905658,501.47861368378256
1743428057924.0,1537.577091419787,508.61122710010414
1743428057950.0,1505.5473222162113,516.8541057980702
1743428057969.0,1490.4980483215386,517.442859842975
1743428057989.0,1441.4919613598468,536.4287797576418
1743428058008.0,1441.8046921656116,554.1372396252079
1743428058028.0,1458.4087888196257,546.9301165431559
1743428058049.0,1455.9931876663047,548.7882526526571
1743428058068.0,1450.7014983312527,549.8138591383821
1743428058087.0,1402.8013475824234,542.8928969879881
1743428058105.0,1360.1327913849923,536.5432738652563
1743428058125.0,1325.6593866263988,533.7425294409124
1743428058148.0,1282.834381505607,514.5267714771628
1743428058169.0,1309.8057289538608,505.44233785737276
1743428058186.0,1278.6232402614423,507.6765966719191
1743428058205.0,1255.1069705293107,516.5150896207489
1743428058225.0,1247.7043655321206,513.864220698326
1743428058250.0,1248.2222322365387,516.6861637149325
1743428058269.0,1246.240527362257,518.6948388903123
1743428058289.0,1249.2644525029436,518.8971369832684
1743428058307.0,1233.1260382175192,530.8674964375002
1743428058334.0,1224.0620458030296,533.2061980395946
1743428058353.0,1243.1590790860482,538.4062522263552
1743428058373.0,1241.1978509969783,540.0083738900241
1743428058391.0,1242.8587688178268,536.9240909580451
1743428058417.0,1245.4702242458086,535.3641552400749
1743428058436.0,1251.6777763374141,540.947444607908
1743428058455.0,1265.560090544044,548.2039928895994
1743428058474.0,1263.0567736608743,546.335722360827
1743428058500.0,1262.079028607738,548.6550829153442
1743428058519.0,1262.4645019157897,544.1393393564531
1743428058537.0,1254.355487681735,546.629663811199
1743428058556.0,1245.0479811119335,546.5476185277595
1743428058575.0,1230.4185116973958,550.795777210849
1743428058599.0,1224.2338878685484,550.1092640294776
1743428058619.0,1227.2726549313277,525.8049459574086
1743428058638.0,1225.3647933294535,514.6997026531805
1743428058659.0,1222.7917130922447,520.7418235173674
1743428058683.0,1225.6510394462564,527.3694327416906
1743428058702.0,1230.5037789860203,526.211631751359
1743428058722.0,1232.5035893580337,517.4966771883221
1743428058742.0,1245.3092473570903,521.9883630842497
1743428058762.0,1243.1708111174253,536.7887330575271
1743428058780.0,1266.83814906093,539.2999930998203
1743428058799.0,1271.4122014944794,537.6364631155091
1743428058817.0,1265.6519743841823,551.2461654060501
1743428058837.0,1273.3501022513276,553.027011065247
1743428058866.0,1276.9571518863452,554.2217920296583
1743428058885.0,1295.848879091641,552.3192794080354
1743428058904.0,1302.869388203062,546.5005548137592
1743428058923.0,1301.1099065940277,551.559938915278
1743428058942.0,1306.7864338324407,531.9710814575444
1743428058966.0,1319.963693935494,533.4927819261609
1743428058986.0,1308.358371770646,545.4620732368777
1743428059006.0,1307.4784820567977,544.5321970660284
1743428059026.0,1308.6898579962747,544.7129741872388
1743428059050.0,1299.7144316589565,546.9119913021696
1743428059069.0,1309.0654784750266,543.7643191646008
1743428059088.0,1309.5893711859655,550.174277023395
1743428059108.0,1295.922753494688,547.7612770874763
1743428059128.0,1288.8033257685172,549.2571222703098
1743428059149.0,1277.8292010028463,545.2356452658731
1743428059168.0,1269.9725987603765,540.6952176786399
1743428059188.0,1274.087555820769,536.5782608733816
1743428059206.0,1301.5493621551102,537.608552671445
1743428059225.0,1334.331166724723,536.2669656068264
1743428059247.0,1348.0965715181133,528.6831320261185
1743428059265.0,1348.578985141159,521.8202621072853
1743428059285.0,1359.3737637863746,524.3193649560395
1743428059303.0,1367.804048850975,526.7462278046983
1743428059322.0,1389.8581585304364,532.4260172165068
1743428059341.0,1386.0474135339882,525.6173456277068
1743428059367.0,1369.4249551504513,525.872526003603
1743428059386.0,1368.5743588524858,516.8023517685949
1743428059404.0,1368.4552959236096,511.03443588050993
1743428059425.0,1234.7738851963616,536.2152546961584
1743428059450.0,1147.7884201532465,547.4590246477647
1743428059467.0,1035.0199267153423,599.512953164582
1743428059490.0,964.8409023493456,662.2759884839024
1743428059509.0,897.746547092251,702.4276433223591
1743428059535.0,786.9165239220033,757.0193358219398
1743428059555.0,739.2521923298614,807.2894993187128
1743428059573.0,711.5233145930004,805.6938054273515
1743428059601.0,725.4264519880746,800.6991630657024
1743428059622.0,717.1743681879254,781.8375236220012
1743428059645.0,741.3143265283076,748.561581356053
1743428059667.0,764.1482290231689,740.6071092043767
1743428059688.0,727.7791232380329,702.9076989188618
1743428059708.0,699.1143989877186,670.283256170027
1743428059729.0,683.2934005500778,643.2219934125135
1743428059752.0,664.6216854554361,611.474066371677
