1743427989279.0,437.54085863266414,241.42333853826437
1743427989369.0,677.372258649724,375.612498727481
1743427989394.0,801.4888565413869,481.2327108279336
1743427989413.0,946.878116461263,562.0911189189999
1743427989430.0,1031.4924993361508,624.0100790619277
1743427989448.0,1127.2518460631572,690.311712625471
1743427989466.0,1158.0678137732052,714.4708394808837
1743427989483.0,1200.416750950132,765.7517805271466
1743427989501.0,1215.7575642874078,788.6075996523236
1743427989519.0,1224.1300858825439,814.0486889924347
1743427989536.0,1216.509359692664,825.2010118823551
1743427989553.0,1201.9522603429527,833.5079813255267
1743427989570.0,1190.647619475071,830.033962880152
1743427989587.0,1183.62724009558,833.3155147750415
1743427989604.0,1154.0810645819133,822.3237738968778
1743427989621.0,1133.9890376780218,810.1138050774921
1743427989639.0,1109.4743861234035,787.281039842035
1743427989656.0,1087.8140000761148,769.3130341291201
1743427989680.0,1074.916929575475,753.5070166898897
1743427989698.0,1077.5023679959409,758.5854267020309
1743427989716.0,1067.0422210536415,759.2657354661928
1743427989736.0,1058.2480000889227,759.5592912010525
1743427989755.0,1048.938420149825,756.676691832446
1743427989774.0,1045.5817021465598,756.1003048240677
1743427989797.0,1022.261254660914,748.929470496291
1743427989815.0,1026.7109425690708,751.1019102602586
1743427989833.0,1008.243821794066,744.8656387009624
1743427989851.0,1014.5955105527586,751.0694550214988
1743427989870.0,1007.1971135340272,748.0642342701805
1743427989889.0,1003.8449990629844,748.3653052032471
1743427989907.0,1009.9894108999778,746.5585545417159
1743427989929.0,1017.3647101287489,748.1847254380609
1743427989947.0,1023.7621481881519,747.2602245462517
1743427989967.0,800.9190039468908,551.5019009927306
1743427989985.0,635.3700735062984,402.9182938272072
1743427990003.0,495.85344222133665,292.5119156554696
1743427990022.0,378.33339609449536,197.46290458935383
1743427990041.0,311.841238512188,137.72794443842827
1743427990063.0,251.89200420643607,84.57253299438798
1743427990080.0,167.79063444333627,23.344777409894203
1743427990099.0,91.19599601289521,-29.985239514317065
1743427990117.0,35.85409225771552,-64.56013677193701
1743427990137.0,48.099999478474814,-63.95605321193027
1743427990157.0,65.1420477887153,-66.59264788636952
1743427990182.0,64.69842506451704,-67.97124722311571
1743427990204.0,65.91064836760881,-67.73159653869718
1743427990224.0,119.56426716953281,-20.45674932257168
1743427990245.0,125.49577285277796,-22.778224696279956
1743427990265.0,160.30896926787665,1.3217987805136389
1743427990284.0,166.6194678109615,2.602262601169347
1743427990304.0,180.28636105269806,3.4437241202224946
1743427990323.0,192.62401280063787,5.0381980039009004
1743427990351.0,201.39752780067494,16.547559186777786
1743427990373.0,210.01566341771832,14.624167297023979
1743427990392.0,216.7656960778123,25.861209766111074
1743427990416.0,216.29350992923102,20.266557694286064
1743427990435.0,236.03087209407084,32.05951064239264
1743427990456.0,257.2939597279926,35.68684622379324
1743427990475.0,246.05313709780054,24.299334429638705
1743427990496.0,235.6912999516121,14.493208261252175
1743427990517.0,225.34216203237614,7.813584678169797
1743427990536.0,224.15273607747645,15.722400450555547
1743427990556.0,219.18413109534598,11.768758575124139
1743427990577.0,215.21550467404123,8.018535284656883
1743427990597.0,219.77212599394647,18.09763325554032
1743427990617.0,205.98192347435267,6.729488705495097
1743427990637.0,204.24123986379814,0.7433158308702881
1743427990657.0,204.59620331983953,8.159600332678759
1743427990682.0,205.93687936388577,1.1284769398436838
1743427990704.0,199.17234587263192,-5.264725630140461
1743427990723.0,187.81895831332537,-10.227671857104548
1743427990743.0,214.79374055433868,23.52851635584195
1743428902132.0,811.6081883827233,1044.2415725407884
1743428902185.0,936.9508049925553,850.6644068718756
1743428902240.0,1001.9937800642314,799.1505111965729
1743428902295.0,1172.5232374893233,905.7693975714701
1743428902346.0,1371.7066229481302,825.3614224472497
1743428902399.0,1402.1897896841888,908.5336369470579
1743428902449.0,1426.3636750905694,791.3008622736309
1743428902498.0,1397.3104724950758,955.6620999850778
1743428902548.0,1430.3335717676143,728.33979521658
1743428902597.0,1411.1835292971834,769.9275590712349
1743428902644.0,1475.4335112780936,652.4441391397766
1743428902694.0,1387.6709508183803,592.4175401821722
1743428902745.0,1497.9150313740763,538.3628994343596
1743428902792.0,1438.422929168454,484.29320532351767
1743428902844.0,1250.1604247613566,200.13367906679161
1743428902894.0,1318.885680298828,568.0576852812535
1743428902944.0,1191.1099562091033,355.0732442217527
1743428902992.0,1232.0531894902037,305.4751896599674
