timestamp,x,y
1743428140829.0,500.0659135952638,499.9378375849544
1743428140856.0,502.29961260694716,499.60327734134756
1743428140879.0,512.1546414994967,497.1939347841726
1743428140904.0,531.174217756203,490.83369544190816
1743428140929.0,562.7792527159869,477.2105943074383
1743428140951.0,616.1931155417964,463.51781009645185
1743428140972.0,660.3672532928214,443.1182823979845
1743428140996.0,685.7728406571241,452.71383600673266
1743428141020.0,708.0860134795918,456.23018574998196
1743428141040.0,725.6810976789019,470.2313536321537
1743428141063.0,733.3723289698829,490.9527312882224
1743428141084.0,736.4677195486406,509.5931424677656
1743428141110.0,738.549939570773,522.7258244440146
1743428141133.0,748.8119432198788,531.6838122933787
1743428141153.0,737.578134604806,539.9828098265923
1743428141176.0,743.9721976393324,540.7026224038225
1743428141197.0,728.2121293251092,547.5562259381876
1743428141220.0,723.0375164734742,561.0321248369679
1743428141244.0,733.8129070370452,563.8736821932507
1743428141267.0,752.2338476576716,583.6321358966676
1743428141287.0,741.059903191291,580.5942035385169
1743428141310.0,734.4962985220175,588.7418665378908
1743428141334.0,739.7584046339317,580.3620192294647
1743428141358.0,723.0037933980583,564.3552290658306
1743428141381.0,727.620900460602,564.5522160055888
1743428141402.0,701.9669994842153,564.8173759831395
1743428141425.0,691.4959029685464,541.3749478132045
1743428141448.0,686.0465915164223,531.765019820657
1743428141475.0,679.7692221285216,534.0864437934865
1743428141501.0,684.8483590965069,532.5470334917906
1743428141524.0,689.6755618769586,540.4448928981808
1743428141547.0,730.7635874795922,514.4729313457715
1743428141571.0,725.3389087246433,504.2815003040422
1743428141595.0,729.3708164627476,512.901563327379
1743428141620.0,791.6001173424754,533.6790244368357
1743428141643.0,786.2976019251247,536.5465807289986
1743428141668.0,814.9760358334323,537.6504342701413
1743428141691.0,837.2429313531242,531.7141779177953
1743428141715.0,878.3369679996548,534.1797482226322
1743428141740.0,903.6008686253123,517.727818139143
1743428141763.0,940.8581948929757,520.4799085517576
1743428141787.0,970.3913724117778,523.0871960363722
1743428141811.0,987.8169976051084,524.4373509481152
1743428141836.0,1002.4105475325783,521.7683803847816
1743428141859.0,1015.4767206459761,522.1865693823078
1743428141885.0,937.601262599572,545.154817174415
1743428141911.0,869.9698983612033,559.5264924025857
1743428141939.0,819.5057779967391,574.5644798815923
1743428141965.0,763.1419934399546,580.0283860515015
1743428142009.0,689.1682956118631,567.493097820762
1743428142036.0,667.1807556010244,583.6394135803246
1743428142061.0,628.8047078024975,557.7419433782121
1743428142091.0,628.7476130530409,565.2435623167576
1743428142116.0,615.1356340905046,571.3030950410913
1743428142142.0,615.1685909373684,576.5416339791733
1743428142168.0,603.5895405930729,584.9319643597985
1743428142192.0,591.4402504594603,562.9732434394082
1743428142219.0,604.0651827112071,580.5508686034999
1743428142244.0,613.8334550971147,590.5546251290948
1743428142270.0,626.1658722572439,586.7506676222481
1743428142296.0,638.4668033889449,590.448230375682
1743428142320.0,641.4771639440143,588.0842824398089
1743428142343.0,650.6755552779244,592.0622710014976
1743428142369.0,666.8611271732742,590.7850966261035
1743428142394.0,677.7997827626349,602.2789734313232
1743428142418.0,697.8667804386874,599.0386769917358
1743428142443.0,725.0188149850912,601.1660494318666
1743428142472.0,730.4294738849643,602.4683246947693
1743428142498.0,729.2995900551889,598.6208561572344
1743428142525.0,731.309351949076,593.2895481266768
1743428142551.0,731.9642533570843,571.0930376818759
1743428142577.0,758.5111328295641,568.1706726053828
1743428142603.0,752.7247247868125,573.8978303694405
1743428142627.0,751.5497956562521,574.6715703532423
1743428142652.0,755.5862700575261,551.7161442246725
1743428142678.0,779.3622731683602,535.7648259816558
1743428142703.0,798.7399451840711,527.178796050195
1743428142728.0,780.3000995835397,490.7582556419361
1743428142753.0,795.2124295070671,485.41433520986607
1743428142779.0,771.6886888823909,459.0944759487596
1743428142805.0,786.2586833945352,480.79911796461516
1743428142830.0,753.6370125034982,472.9324639355313
1743428142856.0,738.2704202016854,505.0381007662386
1743428142880.0,707.0484052651359,528.2054547669181
1743428142906.0,691.1120371328535,546.2433990482386
1743428142931.0,692.3021350248673,561.3341858258717
1743428142975.0,674.1652055376904,572.6041613888881
1743428143003.0,711.6632096113118,588.823380859145
1743428143030.0,707.125415247526,603.9288777349975
1743428143059.0,710.0360397018459,602.7503943365022
1743428143086.0,715.3952117163374,610.1233986808112
1743428143114.0,686.6277619444893,597.2013169433546
1743428143141.0,681.0779123090326,584.8311253960826
1743428143169.0,666.4291925204552,573.5411106605725
1743428143197.0,658.7149453731454,570.2612764800022
1743428143225.0,704.4325970415374,562.5000045102919
1743428143250.0,706.8681494820222,556.4810337753129
1743428143279.0,703.8175761972509,557.562431403031
1743428143307.0,719.9017211558922,541.7226206382502
1743428143336.0,706.0030671091886,539.9701347205687
1743428143363.0,692.5309085164248,547.0288240121903
1743428143391.0,671.8576057938915,540.0798735887047
1743428143417.0,665.4530122749746,544.3372214159848
1743428143446.0,662.8640877905759,538.3140032866838
1743428143475.0,665.1218363217229,533.9026295829149
1743428143504.0,650.2629293509443,530.1501622110965
1743428143532.0,635.6587684765674,530.1339546492952
1743428143576.0,611.5191857452551,527.0313020894141
